recipe_urls,recipe_name,prep_time,cooking_time,total_time,recipe_servings,recipe_yield,r_ingrids,r_direction,r_nutrition_info
https://www.allrecipes.com/recipe/246334/italian-turkey-zoodles/,Italian Turkey Zoodles,15 mins,38 mins,1 hr 18 mins,4,4 servings,"['3 zucchini', '1 tablespoon salt, or more as needed', '1 pound ground turkey', '½ teaspoon garlic salt', '½ teaspoon garlic powder', '½ teaspoon onion powder', '¼ teaspoon cayenne pepper', '¼ teaspoon red pepper flakes', '1 teaspoon olive oil', '1 teaspoon minced garlic', '1 (14.5 ounce) can diced tomatoes', '1 (3 ounce) can tomato paste', '2 tablespoons balsamic vinegar', '2 teaspoons dried parsley', '1 teaspoon dried basil', '½ teaspoon Italian seasoning', '½ teaspoon salt', '¼ teaspoon ground black pepper', '1 cup small-curd cottage cheese', '1 cup shredded mozzarella cheese']","['1   Make zucchini noodles using a spiralizer or julienne peeler. Place noodles in a colander and cover liberally with 1 tablespoon salt. Let sit until noodles release some moisture, about 20 minutes. Rinse noodles and pat dry.', '2   Place ground turkey, garlic salt, garlic powder, onion powder, cayenne pepper, and red pepper flakes in a large oven-safe skillet over medium heat. Cook and stir until turkey is browned and juices run clear, about 5 minutes. Drain grease.', '3   Push turkey to the sides of the skillet to make an empty space in the center. Add olive oil and minced garlic; cook until garlic is fragrant, about 1 minute.', '4   Preheat oven to 400 degrees F (200 degrees C).', '5   Stir diced tomatoes, tomato paste, balsamic vinegar, parsley, basil, Italian seasoning, 1/2 teaspoon salt, and black pepper into the skillet. Bring to a boil; cook until sauce thickens, about 15 minutes. Stir in noodles. Cover with cottage cheese. Sprinkle mozzarella cheese evenly on top.', '6   Bake in the preheated oven until cheese is melted, about 15 minutes. Turn on broiler and broil until cheese is golden brown, about 2 minutes. Remove from oven and let sit for 5 to 10 minutes before serving.']",['Per Serving:  380 calories; protein 40.2g; carbohydrates 17.1g; fat 17.2g; cholesterol 110.2mg; sodium 3073.5mg.']
https://www.allrecipes.com/recipe/220717/cabbage-balushka-or-cabbage-and-noodles/,Cabbage Balushka or Cabbage and Noodles,15 mins,10 mins,25 mins,6,6 servings,"['1 (16 ounce) package egg noodles', '½ cup butter', '1 large onion, chopped', '1 head cabbage, cored and chopped', 'salt and ground black pepper to taste']","['1   Fill a large pot with lightly salted water and bring to a rolling boil. Stir in egg noodles and return to a boil. Cook noodles uncovered, stirring occasionally, until tender but still slightly firm, about 5 minutes. Drain well.', '2   Melt butter in a large skillet or wok over medium heat; cook and stir onion until browned, about 8 minutes.', '3   Cook and stir cabbage into onions until cabbage has wilted, another 5 to 8 minutes.', '4   Gently stir cooked noodles into cabbage mixture; season with salt and black pepper to taste.']",['Per Serving:  482 calories; protein 13.5g; carbohydrates 67g; fat 18.9g; cholesterol 103.4mg; sodium 161mg.']
https://www.allrecipes.com/recipe/23562/my-kids-favorite-pork-chops/,My Kid's Favorite Pork Chops,20 mins,1 hr,1 hr 20 mins,6,6 servings,"['6 pork chops', '2 tablespoons steak seasoning', '1 (12 fluid ounce) can or bottle beer', '1 (18 ounce) bottle barbeque sauce', '2 onions, sliced']","['1   Sprinkle pork chops with steak seasoning. Brown both sides in skillet. After the pork chops have been browned, remove them from the pan.', '2   Pour into skillet one can of beer. Stir around the beer until all the particles on the sides have been incorporated. Pour in barbecue sauce and place the pork chops back into the pan. Add onions and cover. Simmer on low for 1 to 2 hours.']",['Per Serving:  287 calories; protein 14.6g; carbohydrates 37.3g; fat 6.7g; cholesterol 37mg; sodium 1881.8mg.']
https://www.allrecipes.com/recipe/280052/bbq-chicken-breasts-in-the-oven/,BBQ Chicken Breasts in the Oven,10 mins,45 mins,55 mins,4,4 servings,"['4 whole skin-on, bone-in chicken breasts', ""1 cup barbecue sauce (such as Sweet Baby Ray's®)"", 'kosher salt and coarsely ground black pepper to taste']","['1   Preheat the oven to 425 degrees F (220 degrees C). Line a baking pan with heavy-duty foil to make cleanup easier.', '2   Prepare chicken breasts by cutting off the rib meat if you wish and rinse and pat dry. Leave the skin on. Season chicken with salt and pepper and put in the pan.', '3   Bake in the preheated oven until juices start to appear, about 10 minutes. Reduce oven temperature to 375 degrees F (190 degrees C). Remove the pan and generously pour 1/2 of the barbecue sauce over chicken. Continue to bake for 20 minutes. Repeat with remaining barbecue sauce and cook until no longer pink in the centers and skin is crispy, 15 to 20 minutes more.']",['Per Serving:  476 calories; protein 57.9g; carbohydrates 22.7g; fat 15.3g; cholesterol 163.2mg; sodium 937.3mg.']
https://www.allrecipes.com/recipe/78370/hamburger-steak-with-onions-and-gravy/,Hamburger Steak with Onions and Gravy,15 mins,25 mins,40 mins,4,4 servings,"['1 pound ground beef', '1 egg', '¼ cup bread crumbs', '⅛ teaspoon ground black pepper', '½ teaspoon seasoned salt', '½ teaspoon onion powder', '½ teaspoon garlic powder', '1 teaspoon Worcestershire sauce', '1 tablespoon vegetable oil', '1 cup thinly sliced onion', '2 tablespoons all-purpose flour', '1 cup beef broth', '1 tablespoon cooking sherry', '½ teaspoon seasoned salt']","['1   In a large bowl, mix together the ground beef, egg, bread crumbs, pepper, salt, onion powder, garlic powder, and Worcestershire sauce. Form into 8 balls, and flatten into patties.', '2   Heat the oil in a large skillet over medium heat. Fry the patties and onion in the oil until patties are nicely browned, about 4 minutes per side. Remove the beef patties to a plate, and keep warm.', '3   Sprinkle flour over the onions and drippings in the skillet. Stir in flour with a fork, scraping bits of beef off of the bottom as you stir. Gradually mix in the beef broth and sherry. Season with seasoned salt. Simmer and stir over medium-low heat for about 5 minutes, until the gravy thickens. Turn heat to low, return patties to the gravy, cover, and simmer for another 15 minutes.']",['Per Serving:  319 calories; protein 23.1g; carbohydrates 13.5g; fat 18.5g; cholesterol 115.3mg; sodium 597.2mg.']
https://www.allrecipes.com/recipe/275490/fried-chicken-sandwich/,Fried Chicken Sandwich,20 mins,10 mins,1 hr 35 mins,6,6 sandwiches,"['3 skinless, boneless chicken breast halves', '12 dill pickle slices, with brine', 'peanut oil for frying', '1 cup all-purpose flour', '2 tablespoons powdered sugar', '1 teaspoon salt', 'paprika', '½ teaspoon ground black pepper', '½ teaspoon celery salt', '½ teaspoon dried basil', '2 large eggs', 'milk', '2 tablespoons butter, softened', '6 sandwich buns']","['1   Place each chicken breast between 2 sheets of heavy plastic on a solid, level surface. Firmly pound chicken with the smooth side of a meat mallet to an even thickness. Cut each breast in half and place in a bowl. Pour pickle brine on top and let sit for 1 hour.', '2   Meanwhile, mix flour, powdered sugar, salt, paprika, pepper, celery salt, and basil in a bowl.', '3   Whisk eggs and milk together in another bowl.', '4   Drain liquid from the chicken and rinse off briefly. Shake any excess liquid from chicken.', '5   Heat oil in a deep-fryer or large skillet to 350 degrees F (175 degrees C).', '6   Dip each piece of chicken into the flour mixture, then into the egg-milk mixture, then coat again with the flour. Dip each piece again, if desired.', '7   Deep-fry chicken, 3 pieces at a time, until golden brown, 2 to 3 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', '8   Let chicken rest on a cooling rack set over a baking sheet for 5 minutes. While chicken is resting, lightly butter each sandwich bun and toast them in a skillet.', '9   Add 2 pickle slices to the bottom of each bun, then a chicken piece, then top with the other bun. Repeat to make remaining sandwiches.']",['Per Serving:  405 calories; protein 16.5g; carbohydrates 183.2g; fat 19.9g; cholesterol 105.3mg; sodium 1440.4mg.']
https://www.allrecipes.com/recipe/8849/baked-chicken-nuggets/,Baked Chicken Nuggets,20 mins,20 mins,40 mins,6,30 nuggets,"['3 skinless, boneless chicken breasts', '1 cup Italian seasoned bread crumbs', '½ cup grated Parmesan cheese', '1 teaspoon salt', '1 teaspoon dried thyme', '1 tablespoon dried basil', '½ cup butter, melted']","['1   Preheat oven to 400 degrees F (200 degrees C).', '2   Cut chicken breasts into 1 1/2-inch sized pieces. In a medium bowl, mix together the bread crumbs, cheese, salt, thyme and basil. Mix well. Put melted butter in a bowl or dish for dipping.', '3   Dip chicken pieces into the melted butter first, then coat with the breadcrumb mixture. Place the well-coated chicken pieces on a lightly greased cookie sheet in a single layer, and bake in the preheated oven for 20 minutes.']",['Per Serving:  308 calories; protein 19.3g; carbohydrates 14.6g; fat 19.1g; cholesterol 81mg; sodium 989mg.']
https://www.allrecipes.com/recipe/222635/ground-turkey-noodle-bake/,Ground Turkey Noodle Bake,15 mins,35 mins,50 mins,6,6 servings,"['3 cups wide egg noodles', '1 pound ground turkey', '1 onion, chopped', '1 (15 ounce) can tomato sauce', '1 teaspoon Italian seasoning', '½ cup milk', '4 ounces cream cheese', '1 tablespoon minced fresh parsley', '1 clove garlic, minced', '1 ¼ cups shredded part-skim mozzarella cheese']","['1   Preheat oven to 375 degrees F (190 degrees C). Lightly grease an 8-inch square baking dish.', '2   Bring a large pot of lightly salted water to a boil. Cook egg noodles in boiling water, stirring occasionally until cooked through but firm to the bite, about 5 minutes; drain.', '3   Heat a large skillet over medium-high heat and stir in turkey and onion. Cook and stir until turkey mixture is crumbly, evenly browned, and no longer pink, about 10 minutes; drain. Stir in tomato sauce and Italian seasoning; bring to a boil. Reduce heat to low, cover, and simmer for 10 minutes.', '4   Combine milk, cream cheese, parsley, and garlic in a small saucepan. Cook and stir over medium heat until cream cheese is melted, about 5 minutes.', '5   Toss noodles with cream cheese mixture; transfer to prepared baking dish. Top with turkey mixture and sprinkle with mozzarella cheese.', '6   Bake in preheated oven until cheese is melted, 15 to 30 minutes.']",['Per Serving:  346 calories; protein 26.7g; carbohydrates 21.5g; fat 17.4g; cholesterol 109.2mg; sodium 624.6mg.']
https://www.allrecipes.com/recipe/25490/broccoli-rice-cheese-and-chicken-casserole/,"Broccoli, Rice, Cheese, and Chicken Casserole",15 mins,30 mins,45 mins,8,8 servings,"['2 cups water', '2 cups uncooked instant rice', '2 (10 ounce) cans chunk chicken, drained', '1 (10.75 ounce) can condensed cream of mushroom soup', '1 (10.75 ounce) can condensed cream of chicken soup', '¼ cup butter', '1 cup milk', '1 (16 ounce) package frozen chopped broccoli', '1 small white onion, chopped', '1 pound processed cheese food']","['1   Preheat oven to 350 degrees F (175 degrees C).', '2   In a medium saucepan, bring the water to a boil. Mix in the instant rice, cover, and remove from heat. Let stand 5 minutes.', '3   In a 9x13 inch baking dish, mix the prepared rice, chicken, cream of mushroom soup, cream of chicken soup, butter, milk, broccoli, onion, and processed cheese.', '4   Bake in the preheated oven for 30 to 35 minutes, or until cheese is melted. Stir halfway through cooking to help cheese melt evenly.']",['Per Serving:  756 calories; protein 36g; carbohydrates 82.7g; fat 30.8g; cholesterol 109.5mg; sodium 1642.3mg.']
https://www.allrecipes.com/recipe/269899/instant-pot-zuppa-toscana/,Instant Pot® Zuppa Toscana,15 mins,20 mins,45 mins,6,6 servings,"['1 tablespoon olive oil', '1 pound bulk Italian sausage', '1 large onion, chopped', '4 cloves garlic, minced', '1 tablespoon Italian seasoning', '½ teaspoon salt', '½ teaspoon ground black pepper', '¼ teaspoon red pepper flakes', '4 medium potatoes, cubed', '4 cups chicken broth', '4 cups chopped kale', '1 cup half-and-half']","['1   Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function.', '2   Heat oil in the cooker. Add sausage and cook until no longer pink, about 3 minutes. Stir in onion and garlic; cook until softened and translucent, about 3 minutes. Stir in Italian seasoning, salt, pepper, and red pepper flakes. Add potatoes and chicken broth. Close and lock the lid. Select high pressure and set timer for 5 minutes. Allow 10 to 15 minutes for pressure to build.', ""3   Release pressure using the natural-release method according to manufacturer's instructions, 10 to 40 minutes. Unlock and remove the lid."", '4   Stir kale into the cooker. Select Saute function. Cook, uncovered, for 2 minutes. Stir in half-and-half. Turn off the cooker and serve.']",['Per Serving:  399 calories; protein 16g; carbohydrates 35.1g; fat 21.9g; cholesterol 48.7mg; sodium 1634mg.']
https://www.allrecipes.com/recipe/257198/thin-crust-pizza-dough/,Thin-Crust Pizza Dough,10 mins,,15 mins,4,1 pizza crust,"['1 teaspoon active dry yeast', '¼ teaspoon white sugar', '¾ cup lukewarm water', '2 cups all-purpose flour, divided', '½ teaspoon salt']","['1   Dissolve yeast and sugar in hot water in a bowl. Let stand until yeast forms a creamy foam, 5 to 8 minutes.', '2   Mix 1 3/4 cup flour and salt in a large bowl. Pour in yeast mixture; mix well until dough comes together.', '3   Transfer dough to a floured surface and knead until smooth, adding remaining 1/4 cup flour if dough is too sticky, about 2 minutes. Roll dough into a 12-inch circle. Transfer to a greased pizza pan.']",['Per Serving:  232 calories; protein 6.8g; carbohydrates 48.3g; fat 0.7g; sodium 293.8mg.']
https://www.allrecipes.com/recipe/220720/my-grandmothers-cabbage-and-noodles/,My Grandmother's Cabbage and Noodles,15 mins,20 mins,35 mins,4,4 servings,"['3 cups water', '2 tablespoons butter', '1 (12 ounce) package bacon, chopped', '1 head cabbage, cored and chopped', '1 (8 ounce) package egg noodles', 'salt and ground black pepper to taste']","['1   Place water and butter in a large, deep skillet and bring to a boil; stir in bacon and return to a boil.', '2   Stir cabbage into the bacon mixture; simmer until the thickest pieces of cabbage are fork-tender and the liquid has almost evaporated, about 20 minutes. Drain.', '3   Fill a large pot with lightly salted water and bring to a rolling boil. Stir in egg noodles and return to a boil. Cook noodles uncovered, stirring occasionally, until tender but still slightly firm, about 5 minutes. Drain well.', '4   Lightly toss egg noodles with bacon and cabbage; season to taste with salt and black pepper.']",['Per Serving:  491 calories; protein 22.1g; carbohydrates 57.4g; fat 20.2g; cholesterol 93.1mg; sodium 757.9mg.']
